SIMC_id;liczba_budynkow;powierzchnia_budynkow;gestosc_zabudowy;srednia_liczba_kondygnacji;nna_index;srednia_odleglosci;odchylenie_standardowe;wspolczynnik_zmiennosci;min_odleglosc;max_odleglosc;min_max_rozstep
472785;180;22981.15;0.21980094804567693;1.1340782122905029;0.21043577176271;1029.7440399638056;683.3860770118096;66.36465475787845;6.4138435480845875;3897.6256644343434;3897.6256644343434
472791;256;64463.2;0.9019066392426414;1.34765625;0.3163333094866321;1203.2895438834998;730.1278360671791;60.67765150777947;6.595865605582657;3812.2144993502425;3812.2144993502425
472800;170;23296.920000000002;0.15185099674360134;1.0532544378698225;0.21539921851809382;1061.7004178530717;773.3895538909176;72.8444239906051;5.977865360201977;4200.991195666291;4200.991195666291
472816;177;30345.66;0.2089342148423493;1.3255813953488371;0.16527363710608192;1226.3820403662476;1054.6745757352467;85.9988601447782;3.94769357427564;3381.3228614892287;3381.3228614892287
472822;186;24242.52;0.22775430615700198;1.064516129032258;0.25621599801756995;1323.9820343325623;919.526507445048;69.45158496116558;6.392889547236425;3958.8714126119094;3958.8714126119094
472839;234;38663.2;0.28956428217719055;1.1790393013100438;0.2555346482510366;1483.0739726238276;919.188979471658;61.97863332773924;4.795697102794421;4795.189365287201;4795.189365287201
472845;306;36632.28;0.5380408022573547;1.4983498349834983;0.2851076860595974;1196.0318305270225;805.1644878367966;67.31965381573556;5.379962437332699;3269.9456476588743;3269.9456476588743
472851;160;23029.94;0.2813014843443437;1.53125;0.2648586529615259;1061.5804507032663;608.0883380536827;57.28141825245952;3.551458543924691;3013.1105408990284;3013.1105408990284
472868;107;8805.98;0.09904712935864766;1.074766355140187;0.1446398563780995;417.44310956048787;399.4793871424464;95.69672561203492;4.825939416264803;2549.492118580589;2549.492118580589
472874;33;11632.12;1.4124604832070722;1.375;0.45106268533759153;291.21848152514053;196.01012014014174;67.30689587886627;13.024610100448722;835.6226978151533;835.6226978151533
472880;69;11327.82;0.01805767341717971;1.4057971014492754;0.14275731476475315;2682.7276592274834;2699.8411088939947;100.63791229824048;7.438262778496248;12507.283692893689;12507.283692893689
472905;254;35348.52;0.2938135542884708;1.1904761904761905;0.32320268552781606;1410.7868595498915;916.5506953981139;64.96733997724769;6.908466311277326;4620.9086769439455;4620.9086769439455
472911;229;29887.49;0.17216688595680438;1.1008771929824561;0.2845023522426119;1323.7246089848566;832.2923694097086;62.87503939720366;6.453691475335697;4910.243599684077;4910.243599684077
472928;115;15743.67;0.1973324948197724;1.1478260869565218;0.2953930640296093;927.3660655646069;563.9657221431488;60.813711336287724;6.453691475335697;3400.223864451106;3400.223864451106
472940;135;17138.16;0.1748334092541022;1.1037037037037036;0.28808371067855043;1200.1786314703177;715.248233869937;59.5951481817085;8.817293536482966;3339.467576789718;3339.467576789718
472957;37;9073.66;0.4143875032779125;1.3243243243243243;0.39355242175892424;620.90877018638;451.6824507675149;72.7453810375286;8.649507346338824;1868.40476627327;1868.40476627327
472963;1137;195792.98;1.7182375953402766;1.548898678414097;0.5071484411356398;1178.5756009405943;810.5092806086665;68.7702409554226;3.1328701770245666;6862.065238696959;6862.065238696959
472970;202;30563.39;0.3179415506428962;1.0746268656716418;0.28531800667039836;1040.3297560946437;638.6773341465118;61.39181643175151;4.584401415565354;3303.250531867685;3303.250531867685
472986;290;38712.7;0.5186057674303234;1.2145328719723183;0.42439515197969435;1132.3444129317609;676.516429709554;59.74475804212083;6.4428257045053305;3468.1438561325454;3468.1438561325454
472992;147;14920.3;0.20707611605231546;1.0612244897959184;0.20429786459723803;981.5914389384507;580.6328309130753;59.152189788962;5.516481226706327;2709.74316927253;2709.74316927253
473000;519;81674.27;2.39041342548489;1.6023391812865497;0.635764520381228;949.4820167385005;640.6295743584286;67.4714805614761;5.026266293261786;2786.351212750338;2786.351212750338
473017;348;57223.28;0.9764573884974493;1.4137931034482758;0.5210063100040149;986.75917216233;550.640638656834;55.80294100030409;6.543698808388691;3389.5700323248516;3389.5700323248516
473023;122;16162.6;0.22305940905254676;1.0495867768595042;0.37799132799348134;984.6133482308991;591.5622057364835;60.08066077911406;7.994988653303705;2935.2995616680487;2935.2995616680487
473030;11;983.66;0.04704992012022157;1.0;0.10562833253354947;501.5389366964442;478.93505360674476;95.49309506484431;7.238599231166605;1077.3126375021573;1077.3126375021573
473046;55;8494.07;0.39005237073475224;1.2181818181818183;0.2638059523510683;413.96535440242735;293.6094834095018;70.92610052677881;6.725895546988954;1179.3347667885098;1179.3347667885098
473052;54;7598.0199999999995;0.4235268371522136;1.4074074074074074;0.37076667557039156;371.19998192912163;297.8848648857031;80.24915931773467;11.016429830996124;1218.6324163166155;1218.6324163166155
473069;758;104486.61;0.788120681352276;1.466931216931217;0.4160063392800132;1520.6724750753885;824.1998727938842;54.19969693033497;6.32851893093422;4410.315658085523;4410.315658085523
473075;240;39649.8;0.31510850585660727;1.1548117154811715;0.28439085473496467;1306.0449134992432;830.3951665621528;63.58090429963104;7.64027657705533;4349.098169022128;4349.098169022128
473081;238;40223.85;7.535042461576272;1.4576271186440677;0.8058712425130773;370.8394522737659;231.20811966181478;62.347228226173016;5.145521970506515;959.6453496426755;959.6453496426755
473098;378;57947.28;1.072439157143404;1.4707446808510638;0.36894316745233807;1454.8445336288917;1145.5936761330413;78.74337426800714;5.145521970506515;3324.504210532013;3324.504210532013
