SIMC_id;rodzaj;nazwa;czy_samodzielna;liczba_adresow;liczba_mieszkancow;powierzchnia;zageszczenie_ludnosci;liczba_budynkow;powierzchnia_budynkow;gestosc_zabudowy;srednia_liczba_kondygnacji;nna_index;srednia_odleglosci;odchylenie_standardowe;wspolczynnik_zmiennosci;min_odleglosc;max_odleglosc;min_max_rozstep;powierzchnia_terenow_uprawnych;powierzchnia_terenow_zalesionych;stosunek_powierzchni_upraw;stosunek_powierzchni_lasow;budynekGospodarstwaRolnego;budynekZabytkowy;budynkiBiurowe;budynkiGarazy;budynkiHandlowoUslugowe;budynkiHoteli;budynkiKultuReligijnego;budynkiKulturyFizycznej;budynkiLacznosciDworcowITerminali;budynkiMieszkalneJednorodzinne;budynkiMuzeowIBibliotek;budynkiODwochMieszkaniach;budynkiOTrzechIWiecejMieszkaniach;budynkiPrzemyslowe;budynkiSzkolIInstytucjiBadawczych;budynkiSzpitaliIZakladowOpiekiMedycznej;budynkiZakwaterowaniaTurystycznegoPozostale;budynkiZbiorowegoZamieszkania;ogolnodostepneObiektyKulturalne;pozostaleBudynkiNiemieszkalne;zbiornikSilosIBudynkiMagazynowe
473276;osada;Julianowo;True;9;118;3016456.79;0.0039118743683379;33.0;30777.81;1.0203298818014894;1.2121212121212122;0.264425747118845;443.0850633416864;390.21511720095725;88.0677660984572;6.549623313546005;1197.9273384810438;1197.9273384810438;25015262.92;528963.4400000001;8.292929307964659;0.1753591968410063;19.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
475246;wieś;Julin;True;23;69;1541070.65;0.0044774066652946;75.0;11416.9;0.7408420892319246;1.3066666666666666;0.3606306880060686;645.3602624270769;430.02342736265234;66.63308114841409;6.923286355231679;1593.5355432759045;1593.5355432759045;31698461.24;1025521.46;20.56911617906681;0.6654603797690911;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
484334;kolonia;Juńcza;True;5;14;167094.92;0.0083784713502959;11.0;1959.15;1.1724772961380274;1.0;0.3594192531403481;46.15788145881484;24.58259866867947;53.25764071432463;15.99571749497517;101.8051243427939;101.8051243427939;7628376.979999999;26421.35;45.65295569727672;0.158121802865102;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152129;wieś;Jurandowo;True;9;37;2083590.5;0.0017757807976183;26.0;3149.66;0.1511650201899077;1.2307692307692308;0.1694579633989707;830.4220061870258;554.9380631440126;66.82603050129559;6.352876203395512;2099.798371339338;2099.798371339338;45670887.71;2803257.01;21.919320379892305;1.345397288958651;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
482513;osada;Jurecki Młyn;True;9;90;217679.77;0.0413451374006872;15.0;3331.86;1.5306245499983762;1.2;0.5502217001358114;89.29896756079222;54.462871884355536;60.98936345179886;9.976684128308255;206.74945094803016;206.74945094803016;914562.68;1155797.34;4.201413296237863;5.3096222032943166;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
485747;wieś;Jurgi;True;20;127;8248913.25;0.0015395967462744;65.0;9358.53;0.1134516719520598;1.3384615384615384;0.1238996229437996;863.9644242650016;1098.376607529111;127.1321569130037;7.403626439684825;3610.566377427246;3610.566377427246;32820491.11;12870443.18;3.978765458589348;1.5602592474832973;39.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477593;przysiółek;Jurki;True;7;40;1005543.46;0.0039779484021506;29.0;4554.95;0.4529839018593984;1.206896551724138;0.2272452763926442;132.62888023282875;85.12010882189999;64.1791657084584;9.239829106639462;311.5275697934164;311.5275697934164;33157838.69;3631.78;32.97504285891333;0.0036117583619906;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
770703;wieś;Jurki;True;15;25;7111393.87;0.0003515485213871;36.0;4707.11;0.0661911024202629;1.1111111111111112;0.0990139217488879;713.0540663828328;563.1604393274571;78.97864494122398;8.068482348716257;1826.5715583736064;1826.5715583736064;67143958.08999999;12699218.91;9.441743674647569;1.785756652232792;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
482507;wieś;Jurki;True;166;565;10090511.08;0.0055993199504023;364.0;41092.74;0.4072414139799943;1.206043956043956;0.2919784366861478;1107.920835681129;722.2425643013356;65.1890045787716;4.964103187060869;3936.31613101809;3936.31613101809;10498146.42;30110868.92;1.040397888349576;2.9840776826142688;182.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;169.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
758429;osada;Jurkiszki;True;14;103;410616.45;0.0250842361527405;28.0;3243.28;0.789856324557869;1.4285714285714286;0.4104878256852939;263.00118261198537;216.1382779464584;82.18148519329456;12.863990867077383;766.866783406556;766.866783406556;352266.16;9141778.44;0.8578958782581652;22.263546528640045;15.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
770726;osada;Jurkowo;True;5;24;2111656.95;0.0011365482447326;30.0;4633.22;0.2194115857691752;1.0;0.1446886091525058;770.3595228018702;722.8788650896701;93.8365586058431;5.619841415968069;2104.041226097762;2104.041226097762;10052049.9;10060455.18;4.7602665290875015;4.764246948350204;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
761578;wieś;Jurkowo;True;35;127;3108874.61;0.0040850795201418;91.0;10135.04;0.3260034987387285;1.2;0.2326192896374908;520.7989486073294;379.6928863465872;72.90584732590676;8.498662261851923;2102.2010876967247;2102.2010876967247;18011497.16;16242547.93;5.79357465948104;5.224574795572087;55.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
472704;wieś;Kabikiejmy;True;27;130;6474400.15;0.0020079080221817;83.0;12808.28;0.1978296012488508;1.048780487804878;0.1723146308979189;1104.418468332793;775.1887831131492;70.18977003194793;5.453362504325737;3049.1435259988207;3049.1435259988207;12844811.82;3289157.88;1.9839385151379625;0.5080251148826506;56.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472710;wieś;Kabikiejmy Dolne;True;38;162;6321162.4;0.0025628197750464;93.0;13700.98;0.2167477930957761;1.075268817204301;0.2099286513819095;938.5623751975972;527.0649177214493;56.15662119531325;5.621184901515802;2398.7080509160883;2398.7080509160883;21304973.64;5518355.47;3.370420231570067;0.8729969459414616;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478405;wieś;Kabiny;True;74;247;15322699.79;0.0016119874655587;201.0;26272.3;0.1714599930825898;1.245;0.1659577653407135;1445.8762010417452;953.7837582074974;65.96579690019809;6.362348724204066;4535.844411440477;4535.844411440477;32715390.5;12921881.33;2.135093093800019;0.8433162241051778;126.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
486563;wieś;Kaborno;True;55;129;5859505.08;0.0022015511248605;119.0;12362.42;0.2109806174961111;1.0862068965517242;0.2379225949807502;858.0682587724293;568.1486830124785;66.21252764031664;6.679188871364718;2497.931547561501;2497.931547561501;4429384.3;48469554.2;0.7559314719460913;8.271953610116162;57.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
847179;wieś;Kaczek;True;39;92;1697517.11;0.0054196802764479;85.0;10459.96;0.6161917272221191;1.2823529411764707;0.4783504184812786;546.850151334362;375.0459762588416;68.58295190075322;5.454724724227194;2105.453715673262;2105.453715673262;1514444.73;7180986.26;0.8921528514077834;4.230287999865874;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
488444;część wsi;Kaczory;False;14;29;276172.11;0.0105006982783308;29.0;3496.26;1.26597142629645;1.0;0.5010251206561894;280.79655892148526;285.32380138640946;101.6122855929264;5.943062213320691;895.5558157496929;895.5558157496929;1725580.26;734360.23;6.248206091484039;2.659067311322638;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479600;wieś;Kadyki;True;2;3;831473.5;0.0003608052451461;6.0;894.19;0.1075428140524021;1.0;0.4201319980545784;124.06450992957228;154.9367714173525;124.88403936412232;10.979526354996016;387.00684032462806;387.00684032462806;49953891.28;2771904.12;60.07875329760961;3.3337251517937734;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
159048;wieś;Kadyny;True;105;513;18528448.11;0.002768715420495;292.0;56564.3;0.3052835276013842;1.6219931271477663;0.1926550975739944;2275.23768834774;2124.030150610621;93.35420916629926;4.565880386000487;6589.312902913974;6589.312902913974;18693799.17;30351845.6;1.0089241721172946;1.6381213051307189;143.0;0.0;5.0;3.0;3.0;13.0;1.0;0.0;0.0;60.0;0.0;15.0;40.0;0.0;1.0;0.0;0.0;1.0;1.0;2.0;4.0
767032;kolonia;Kadzidłowo;True;3;4;4578143.83;8.737165428898287e-05;13.0;1666.77;0.036407113054812;1.2307692307692308;0.0878765204785201;94.60631166350018;62.87149944786263;66.45592491913932;20.58110750223119;240.2217915686006;240.2217915686006;2671120.49;78673620.69000001;0.5834505400412464;17.18461097147313;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481293;wieś;Kadzie;True;14;36;2739061.07;0.001314318997641;41.0;5233.52;0.1910698544592873;1.5121951219512195;0.1683145656191463;583.4461273451931;411.8517825472569;70.58951345195695;8.18289690385486;1547.1001786379838;1547.1001786379838;17998143.62;1260498.41;6.570917245010532;0.460193612988702;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
485049;wieś;Kajkowo;True;380;1260;5589529.91;0.0225421461247713;633.0;84472.12;1.51125624802319;1.620253164556962;0.4687077530707362;890.058117443642;607.3887571140433;68.24147156351313;4.752676770132971;3621.436088573289;3621.436088573289;9689357.6;2556536.83;1.733483451383839;0.4573795777398389;219.0;0.0;3.0;4.0;6.0;3.0;2.0;0.0;0.0;340.0;0.0;10.0;14.0;7.0;0.0;1.0;0.0;1.0;1.0;0.0;22.0
154281;kolonia;Kajmy;True;3;23;5556046.36;0.0004139634284837;11.0;2349.5;0.0422872641401069;1.181818181818182;0.0946928403710464;95.1347525863936;74.25365071204901;78.05102624786659;6.761119516400781;320.31730357648087;320.31730357648087;12208416.96;7410089.18;2.197320930921822;1.3336982270968667;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
154950;wieś;Kajnity;True;26;68;8520950.79;0.0007980330091778;117.0;21224.38;0.249084644696088;1.1794871794871795;0.1812644127016207;989.7770121158338;675.7852225473346;68.2765122118483;5.817595929046315;2321.74827834408;2321.74827834408;33915442.71;3525823.85;3.980241588744113;0.4137829142421324;77.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
477096;wieś;Kajny;True;17;71;4645065.16;0.0015285038541849;43.0;4714.11;0.1014864127331208;1.5116279069767442;0.2614371250667535;559.7654784776706;466.044996121441;83.2571878831988;5.132683109005409;1591.1323186276109;1591.1323186276109;5581017.68;7715797.04;1.201493948472404;1.6610740160209077;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
771016;wieś;Kal;True;117;162;28269965.32;0.0005730463343914;242.0;26659.0;0.0943014952379149;1.3636363636363635;0.1661155539661498;1019.1280141330824;654.300229391047;64.20196681058023;5.612249279875338;3197.932623082151;3197.932623082151;12703017.48;12291791.05;0.449346765594122;0.4348003582906412;70.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;148.0;0.0;0.0;6.0;1.0;0.0;1.0;6.0;0.0;0.0;3.0;0.0
472420;wieś;Kalbornia;True;39;27;746057.61;0.0036190234692465;46.0;5893.04;0.7898907431558805;1.326086956521739;0.4838412018650507;345.68739478623723;274.80606664103686;79.49554157477125;7.327750450733274;1031.0995150494305;1031.0995150494305;2792498.7;1451612.29;3.743006790052045;1.945710720650648;6.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;34.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
758292;osada;Kalinowo;True;26;61;775354.54;0.0078673686491859;55.0;4250.84;0.5482446778476334;1.309090909090909;0.3231553923888726;262.46183117544325;159.9289250961548;60.93416493358607;3.625234162182254;739.9457220337973;739.9457220337973;730291.99;312874.60000000003;0.9418813617832172;0.4035245605191143;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;47.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
759660;wieś;Kalinowo;True;163;757;6995679.6;0.0108209644135217;346.0;54768.97;0.7828970612090353;1.417391304347826;0.3358013275122423;678.602972358842;512.391445869173;75.5068083607248;4.849542191279861;2873.6391782392134;2873.6391782392134;41127553.92;2047309.03;5.878993360416335;0.2926533442154784;167.0;0.0;5.0;3.0;13.0;3.0;1.0;0.0;0.0;135.0;0.0;0.0;6.0;4.0;3.0;0.0;0.0;2.0;1.0;0.0;3.0
476790;osada;Kalis;True;7;29;2523847.59;0.0011490392730093;26.0;9590.78;0.3800063061652626;1.0;0.1424364073107607;219.14397141299557;169.28418174701736;77.2479300505086;5.086623691928719;663.8311002643468;663.8311002643468;7299038.8;266611.93;2.8920283573858754;0.1056370959389033;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
489691;wieś;Kalisty;True;27;109;9857900.44;0.0011057121205821;110.0;20832.88;0.2113318158039746;1.318181818181818;0.1869027204764769;1636.1111072731085;1052.4786107798184;64.32806464678154;5.982581939503572;5363.864219946658;5363.864219946658;23158057.56;3845816.93;2.3491876085532875;0.390125357159724;66.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
754851;osada;Kaliszki;True;27;174;11803862.32;0.0014740937778067;75.0;14913.7;0.1263459331843511;1.28;0.1069930247221467;375.3386252479572;384.76099796448005;102.51036586237244;5.637435434811265;1643.7179409016524;1643.7179409016524;105556935.82;6839224.75;8.942575994058188;0.579405669482597;24.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;36.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
475619;osada leśna;Kaletka;True;1;0;570230.27;0.0;29.0;1514.26;0.2655523706238885;1.0;0.2946326778625964;89.24114099866378;48.94224374609025;54.84269160882095;15.998431007678253;230.1612160830773;230.1612160830773;67317.35;29159890.95;0.1180529227254105;51.13704495203314;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
482536;wieś;Kalnik;True;106;421;10870965.29;0.0038727011702196;253.0;35891.86;0.3301625848535848;1.119047619047619;0.2239827398679816;823.9425508331141;804.9630960184414;97.69650750583496;4.389546170309322;4480.989941210176;4480.989941210176;43633169.07;37899030.53;4.013734558617104;3.486261754957733;148.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;98.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
758470;osada;Kalniszki;True;6;11;3016903.79;0.0003646122238455;16.0;1940.15;0.0643093096449058;1.125;0.1223964013888075;735.1830946341809;457.3324717798026;62.20660881863264;11.337830959687231;1562.6058068542352;1562.6058068542352;10185252.48;30437604.67;3.376061415601192;10.089020661146108;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
771022;wieś;Kalskie Nowiny;True;68;220;9074109.77;0.0024244802584088;233.0;29542.76;0.325571992722323;1.0772532188841202;0.2052478041548411;1187.5904160564758;695.0235039576803;58.52383907455081;5.095914190022842;4336.881548436202;4336.881548436202;13964454.01;7490430.79;1.53893377575925;0.825472798969678;160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474695;kolonia;Kalwa;True;4;20;53523.53;0.0373667431875289;5.0;523.9399999999999;0.9788965712836952;1.2;0.3833127884443666;43.45172597284907;31.60640893766909;72.73913344067954;14.19556927854488;87.89977387587676;87.89977387587676;183729.13;4275481.58;3.432679608389058;79.8804111014352;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475230;wieś;Kałduny;True;73;231;6307005.35;0.0036625940074713;264.0;50804.78;0.805529362679231;1.356060606060606;0.3445666018323699;1031.9033699170668;620.9688269406173;60.17703256367154;5.920317617289474;3070.6185614340584;3070.6185614340584;40832362.97;1732362.62;6.474128481593883;0.2746727684320103;156.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
473299;wieś;Kałęczyn;True;26;86;3723381.21;0.0023097285813503;6.0;474.35;0.0127397645646925;1.3333333333333333;0.6039223475785875;388.3572364803525;407.0054854218975;104.80182862319045;8.16574430824094;1258.1151283019665;1258.1151283019665;9490547.84;930711.07;2.548905767293164;0.2499639487625818;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
764163;osada;Kałęczyn;True;9;48;6391296.73;0.0007510213033091;34.0;9001.36;0.1408377733073895;1.1470588235294117;0.1176589382541221;263.46704058804795;184.05192296278412;69.85766513791918;6.086164736512767;764.9616361496057;764.9616361496057;95911079.88;7662524.29;15.006513377763325;1.198899787273685;23.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
756353;wieś;Kałęczyny;True;39;146;6470402.15;0.0022564285281711;129.0;16542.02;0.2556567523395744;1.162790697674419;0.1981110407283822;840.769494386737;525.8979818398518;62.5496031136864;6.015404643740811;2349.928566542106;2349.928566542106;32452285.470000003;927840.06;5.015497447867286;0.1433975877372629;86.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
488361;osada;Kałki;True;6;61;7054401.15;0.000864708409728;12.0;5503.21;0.0780110158606446;1.1666666666666667;0.1421439738826473;173.8447745653956;110.44228709137062;63.52925324760065;35.96878254190197;408.9485427880237;408.9485427880237;6231110.75;25823570.34;0.8832940766346977;3.660632531508362;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
768540;wieś;Kałtki;True;15;18;2551347.95;0.0007055094151309;41.0;5125.83;0.20090674029781;1.2682926829268293;0.1773318799623565;539.7163522858339;535.9328435438882;99.2989820067668;8.41825396216814;2009.4837286602287;2009.4837286602287;4259629.69;3465617.24;1.669560472925694;1.3583475511444842;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478724;wieś;Kałwągi;True;27;83;8141552.73;0.0010194615542335;96.0;12358.26;0.1517924210508675;1.2708333333333333;0.1537412640640119;805.0653580812611;556.1952667466367;69.086970537676;7.1031075283467775;2060.448032098848;2060.448032098848;22164981.46;6326305.69;2.722451379369744;0.7770392085884089;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
158209;osada;Kamieniec;True;40;528;6125794.24;0.0086192904840368;99.0;26646.31;0.4349853905638201;1.4183673469387754;0.2321111378403513;398.9730255537323;265.5282807656954;66.55294061476218;6.266288672747889;1258.677024479284;1258.677024479284;28918417.62;7151967.01;4.720762155406644;1.167516689231795;58.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;14.0;0.0;2.0;14.0;1.0;1.0;0.0;0.0;1.0;5.0;0.0;0.0
152550;wieś;Kamiennik Wielki;True;105;547;11450037.68;0.0047772768552146;206.0;37026.8;0.3233771017598957;1.3980582524271843;0.2692691835419241;931.0840667229816;776.8889285279181;83.43918194865427;5.417034552296649;4731.511956871736;4731.511956871736;24949605.62;3713338.42;2.1789976869316297;0.3243079650721289;89.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;89.0;0.0;2.0;15.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0
479037;osada;Kamień;True;3;27;637829.98;0.0042331029971341;6.0;788.61;0.1236395316507386;1.6666666666666667;0.097213505818288;51.309465395331785;35.720837826028216;69.61841748068214;7.5457655013823475;107.93298954106622;107.93298954106622;9218418.72;8125.62;14.452783671284942;0.0127394764353974;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
771358;osada leśna;Kamień;True;5;26;191290.61;0.0135918851427155;2.0;303.17;0.1584866084121954;1.0;0.216646521328391;16.750337302667877;16.750337302667877;100.0;33.50067460533575;33.50067460533575;33.50067460533575;13430.94;6545588.99;0.0702122283995016;34.21803605519372;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
766860;osada;Kamień;True;26;1;943446.05;0.0001059944021176;167.0;13242.63;1.4036446493151356;1.083832335329341;0.5421212077492781;531.2635449234261;439.989128594908;82.81937143989919;8.659690505885454;1540.4678404071208;1540.4678404071208;452914.16;7537332.48;0.4800636559981357;7.98915049779476;9.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;149.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
475269;wieś;Kamień Duży;True;90;167;536388.63;0.0311341424220718;78.0;14512.34;2.7055644337576656;1.3717948717948718;0.5521737266892351;218.47875851774225;141.17147095757284;64.61565047116862;7.322097039442047;780.0897831709688;780.0897831709688;8114458.57;26582.88;15.12794663451386;0.0495589923298709;41.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475275;wieś;Kamień Mały;True;38;77;1545385.08;0.0049825768992153;79.0;14078.87;0.9110266549227974;1.4177215189873418;0.3945637595542516;372.3808475988011;253.14259130559603;67.97948738178098;8.583874223732469;1176.0233579464086;1176.0233579464086;7879604.580000001;608822.98;5.098796851332356;0.3939619890726523;40.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;34.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
482080;osada;Kamieńczyk;True;4;42;2064991.09;0.0020339070809259;9.0;1840.44;0.0891258082861752;1.3333333333333333;0.0986024197854722;97.01930084167796;63.54706540685344;65.4994056394546;8.65280249862956;200.98569865832405;200.98569865832405;4287151.19;1179809.21;2.076111229128838;0.5713386443715841;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
763844;wieś;Kamieńskie;True;28;12;1794109.75;0.0006688554030766;88.0;12695.45;0.7076183605824561;1.0454545454545454;0.3321013513733254;651.9116687797319;408.37622906593066;62.64287765094644;3.887727981377464;1665.0201827895776;1665.0201827895776;2716783.91;1438513.32;1.5142796643293424;0.8017978387331098;20.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
474117;osada;Kamińsk;True;78;861;2569453.62;0.0335090695273962;174.0;41886.71;1.6301796488546854;1.583815028901734;0.491955671795699;632.7888676266855;352.9084440238925;55.77033068667877;5.589219766102832;1707.1498965089615;1707.1498965089615;77191678.83999999;2089544.27;30.04205961888504;0.8132251361672759;47.0;0.0;3.0;19.0;3.0;0.0;2.0;0.0;0.0;50.0;0.0;0.0;20.0;2.0;0.0;0.0;0.0;14.0;0.0;5.0;9.0
489188;osada;Kamionek;True;122;1045;885280.53;0.1180416788337138;159.0;36025.37;4.069373354455226;1.7358490566037736;0.8232037671852508;543.3048024504241;356.22348752131467;65.56604799270474;7.415460765313158;1556.7420065446806;1556.7420065446806;2138911.91;34586.83;2.4160837582184262;0.0390687797008254;28.0;0.0;1.0;12.0;3.0;0.0;0.0;0.0;0.0;92.0;1.0;0.0;17.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
159060;wieś;Kamionek Wielki;True;126;434;5753498.68;0.0075432362834921;246.0;30737.19;0.5342347623515923;1.508130081300813;0.3306987472521123;770.3039752418272;558.5041489199048;72.50438357721956;5.337267145859496;3744.133628428098;3744.133628428098;4096522.31;12768369.93;0.7120054314499296;2.219235745092758;79.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;151.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0
771192;osada;Kamionek Wielki;True;16;131;513629.41;0.0255047700636924;24.0;3606.66;0.7021910992207397;1.5416666666666667;0.3701908936126614;226.17544200104552;159.8837680153124;70.6901538914969;8.069779913402565;543.4008210877049;543.4008210877049;10148860.98;55213.01;19.759111885746574;0.1074958110362099;6.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
